"","code_muni","ICB","populacao","qtd_empresas","area","disponibilidades","op_cred","emprestimos","fin","fin_agricultura_inv","fin_pecuaria_inv","fin_agricultura_com","fin_pecuaria_com","fin_agroindustrial","fin_imobiliarios","outras_op_cred","outros_cred","arr_mercantial","provisao_arr_mercantil","provisao_de_credito","ativos","depositos","poupanca","depositos_inter","relacoes_interfinanceiras","resultado","PLP","PLB","ICO","densidade_demografica","densidade_empresarial"
"4866","4312476",NA,6029,1.87744945419674e-321,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,67.7415730337079,1.97626258336499e-323
"4867","4312500",0.952792477993267,36270,9.64910206327955e-321,5931,2122933,48276930,0,17596113,0,10061529,-857036,0,0,0,0,116827607,1139136,0,8687638,0,37314538,0,0,10646166,0,1,0.772926903181292,0.670954178720351,6.11532625189681,0
"4868","4312609",1,9202,2.53949741962401e-321,222,1079220,122581,0,33284784,339220,46185741,-873746,0,0,0,0,107198549,3960915,0,4374432,0,69191,0,0,4567225,0,1,0.564451260798982,0.40815196563681,41.4504504504505,9.88131291682493e-324
"4869","4312617",NA,2879,1.06224113855868e-321,1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2.41324392288349,0
"4870","4312625",NA,1721,3.2114266979681e-322,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,15.5045045045045,4.94065645841247e-324
"4871","4312658",0.350125726687057,89490,2.23070639097323e-320,1810,4768361,345699326,0,93861916,274891,28333945,-6238866,0,0,0,0,666476896,281275700,0,25919810,0,212569200,0,0,50235940,0,1,0.614896194504007,0.470785948686431,49.4419889502762,9.88131291682493e-324
"4872","4312674",NA,1932,4.49599737715534e-322,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,12.4645161290323,4.94065645841247e-324
"4873","4312708",1,13719,2.68277645691797e-321,469,760417,80317209,0,1073262,0,22841469,0,0,0,0,0,113738524,9349912,0,2405152,0,83808465,0,0,6408475,0,1,1.0434683431293,0.626876468313736,29.2515991471215,4.94065645841247e-324
"4874","4312757",NA,3163,9.18962101264719e-322,149,171179,0,0,0,0,18672,0,0,0,0,0,3481960,0,0,397960,0,2126289,0,0,542939,0,1,0,0.989389112862281,21.2281879194631,4.94065645841247e-324
"4875","4312807",NA,4954,1.40314643418914e-321,76,221247,0,0,0,0,31457,0,0,0,0,0,16969015,0,0,1415711,0,73641,0,0,1217241,0,1,0,0.996306126887158,65.1842105263158,1.97626258336499e-323
"4876","4312906",0.99940013833437,28947,9.45641646140146e-321,636,3047992,73781540,98249,78340889,1018235,5436525,-5735244,0,0,0,0,193744150,10211526,0,16199427,0,55337537,0,0,13717022,0,1,0.750018730972544,0.546972230214605,45.5141509433962,1.48219693752374e-323
"4877","4312955",NA,2042,5.68175492717434e-322,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,21.7234042553191,4.94065645841247e-324
"4878","4313003",NA,3044,8.84377506055831e-322,103,338272,0,0,0,0,12710,0,0,0,0,0,6706728,0,0,900813,0,355601,0,0,814929,0,1,0,0.996224101274896,29.5533980582524,9.88131291682493e-324
"4879","4313011",NA,3061,9.09080788347894e-322,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,31.234693877551,9.88131291682493e-324
"4880","4313037",NA,4865,1.38338380835549e-321,191,850978,0,0,0,0,34839,0,0,0,0,0,11142518,0,0,1022710,0,7736306,0,0,1293471,0,1,0,0.993785577503091,25.4712041884817,4.94065645841247e-324
"4881","4313060",1,60264,1.17686436839385e-320,186,4105146,1345082,0,78726357,0,4989731,-1808766,0,0,0,0,89035058,4910899,0,10619040,100,7497768,0,0,12511146,0,1,5.57420885864208,0.458452805641231,324,6.4228533959362e-323
"4882","4313086",NA,2343,7.0157321709457e-322,103,221253,0,0,0,0,18210,0,0,0,0,0,11526593,0,0,756767,0,59662,0,0,597122,0,1,0,0.99685030974299,22.747572815534,4.94065645841247e-324
"4883","4313102",1,11172,2.61854792295861e-321,630,1374531,157651653,2,1299600,0,4390690,0,0,0,0,0,184877441,11337466,0,4649079,0,131218184,0,0,9843320,0,1,0.832329896344316,0.842109065786753,17.7333333333333,4.94065645841247e-324
"4884","4313201",0.979976521527112,93200,3.2509519496354e-320,1160,3446284,6429285,0,87583025,147370,93131850,-3126538,0,0,0,0,416121094,77286379,0,19606652,0,34970707,0,0,20495980,0,1,5.43928399503211,0.433991295096595,80.3448275862069,2.96439387504748e-323
"4885","4313300",0.984296130967655,128460,4.85913562684866e-320,1300,8951835,87635515,0,75927905,1143333,143776713,-4834350,0,0,0,0,610089117,143218852,0,38540965,1270,58823653,0,0,30988494,0,1,0.671230756160901,0.446135419304325,98.8153846153846,3.95252516672997e-323
"4886","4313334",NA,2163,4.89124989382834e-322,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8.48235294117647,0
"4887","4313359",NA,3466,8.30030285013294e-322,150,384280,0,0,0,0,14897,0,0,0,0,0,3990097,0,0,339887,0,127349,0,0,482628,0,1,0,0.99258845879502,23.1066666666667,4.94065645841247e-324
"4888","4313375",1,87072,1.60521928333821e-320,654,2692813,327601,0,142642444,86682,257780,-7005645,0,0,0,0,166812357,34156138,0,13310996,2000,24062593,0,0,17299557,0,1,73.4509143744982,0.435010912988422,133.137614678899,2.47032822920623e-323
"4889","4313391",NA,3568,8.00386346262819e-322,193,280513,0,0,0,0,23694,0,0,0,0,0,6353421,0,0,1003250,0,1100846,0,0,779617,0,1,0,0.992596663043543,18.4870466321244,4.94065645841247e-324
"4890","4313409",0.772409461880422,6829380,2.10753582546501e-318,6690,114526501,7650339,345393,1547120223,6405033,110687169,-98691907,0,0,0,0,37050239265,2048437318,0,362474829,17130,32841694947,0,0,378489608,0,1,4292.84178740315,0.834136281250913,1020.83408071749,3.16202013338398e-322
"4891","4313425",NA,3198,5.08887615216484e-322,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,14.6027397260274,0
"4892","4313441",NA,2146,4.15015142506647e-322,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,28.6133333333333,4.94065645841247e-324
"4893","4313466",NA,1646,3.65608577922522e-322,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,20.575,4.94065645841247e-324
"4894","4313490",NA,4272,8.20148972096469e-322,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,34.7317073170732,4.94065645841247e-324
"4895","4313508",0.542828731303812,331772,7.67086321733119e-320,4648,8348436,51526059,313601,118606765,637850,97545351,-10795587,0,0,0,0,662814341,173591403,0,54048718,1400,44707753,0,0,50001833,0,1,0.867672666368682,0.453580749133178,71.3795180722892,1.48219693752374e-323
"4896","4313607",NA,3629,9.04140131889481e-322,182,481136,0,0,0,0,130123,0,0,0,0,0,8848807,0,0,1033493,0,3670230,0,0,936663,0,1,0,0.971435961197297,19.9395604395604,4.94065645841247e-324
"4897","4313656",0.712085681344624,38532,1.21540148876947e-320,2847,1077579,33320717,0,35283566,0,122444,-4317192,0,0,0,0,86437293,7907266,0,5266715,600,17328164,0,0,11108417,0,1,0.520041750602185,0.55915694003373,13.5342465753425,4.94065645841247e-324
"4898","4313706",0.805080669842704,132864,3.04937316613217e-320,5684,6882418,486006119,0,118409002,376945,119774598,-4173395,0,0,0,0,913305197,130974529,0,44920874,1100,523346788,0,0,63346147,0,1,1.07683168491136,0.538024981444596,23.375087966221,4.94065645841247e-324
"4899","4313805",1,7839,2.15412621586783e-321,144,443140,58750376,0,794366,0,9251753,0,0,0,0,0,77451446,1780743,0,1405188,0,63372986,0,0,3477107,0,1,1.07868221983805,0.763820923084239,54.4375,1.48219693752374e-323
"4900","4313904",0.548547091141536,174060,3.88137971372883e-320,1968,4542428,239426588,0,208068141,376930,86251151,-13337864,0,0,0,0,643290780,82088919,0,50892879,350,298877515,0,0,56085001,0,1,1.24830545135614,0.465181314976039,88.4451219512195,1.97626258336499e-323
"4901","4313953",1,20424,4.07110092173187e-321,1682,1473111,69341479,0,1408665,0,2476627,0,0,0,0,0,104201653,22318459,0,8430021,0,39051628,0,0,7717848,0,1,0.563178469268012,0.668264370114129,12.1426872770511,0
"4902","4314001",NA,7194,2.75194564733574e-321,122,253572,0,0,0,0,40380,0,0,0,0,0,21981812,0,0,2465010,0,60666,0,0,1796045,0,1,0,0.996339514337846,58.9672131147541,2.47032822920623e-323
"4903","4314027",1,13038,1.92685601878086e-321,676,1243686,48094440,0,979637,0,1995353,0,0,0,0,0,64477813,1767214,0,1865788,0,30882069,0,0,3481133,0,1,0.64211308001507,0.86935826443298,19.2869822485207,4.94065645841247e-324
"4904","4314035",NA,4319,1.66994188294341e-321,57,260320,0,0,0,0,30737,0,0,0,0,0,12843174,0,0,2903903,0,1509859,0,0,1896996,0,1,0,0.995236317210951,75.7719298245614,2.96439387504748e-323
"4905","4314050",0.974683864050548,312348,5.07800670795633e-320,654,5858457,2211272,0,243471585,344391,7212549,-13694401,0,0,0,0,362917934,81420996,0,21547559,1590,50057633,0,0,35758465,0,1,22.637483312772,0.425793408001258,477.596330275229,7.90505033345994e-323
"4906","4314068",NA,3983,3.35964639172048e-322,304,184478,0,0,0,0,31946,0,0,0,0,0,5979274,0,0,1147430,0,722473,0,0,802300,0,1,0,0.989427694769412,13.1019736842105,0
"4907","4314076",NA,6025,1.55136612794151e-321,265,547628,0,0,0,0,39949,0,0,0,0,0,13690720,0,0,1162130,0,5139343,0,0,1667211,0,1,0,0.994197985619734,22.7358490566038,4.94065645841247e-324
"4908","4314100",0.418782528906509,4742945,1.35498491503254e-318,18032,43902220,2495083270,9381159,1407889548,4729542,193452709,-91927280,0,0,0,4983,7480698521,1428481153,0,350271215,10920,3972944488,0,0,486663363,0,1,1.59230937731389,0.551532063291626,263.029336734694,7.4109846876187e-323
"4909","4314134",NA,2144,5.92878775009496e-322,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,14.2933333333333,4.94065645841247e-324
"4910","4314159",NA,7978,1.59089137960881e-321,172,449018,0,0,0,0,39199,0,0,0,0,0,15849987,0,0,2487797,0,10129,0,0,1353885,0,1,0,0.995078124815944,46.3837209302326,9.88131291682493e-324
"4911","4314175",NA,2061,6.32404026676796e-322,1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1.5,0
"4912","4314209",NA,7484,1.13635098543487e-321,604,983154,0,0,0,0,67902,0,0,0,0,0,19276317,0,0,2087227,0,6745360,0,0,2337035,0,1,0,0.993004250968027,12.3907284768212,0
"4913","4314308",1,7490,1.65017925710976e-321,828,499982,144202407,0,1147086,0,37052423,0,0,0,0,0,202055417,739605,0,4687350,0,183104873,0,0,9832166,0,1,1.26977681447439,0.726624056274607,9.04589371980676,0
"4914","4314407",0.750083580848923,9119180,1.87891188850843e-318,45052,51727728,964672826,145408,2293937157,11489781,185268640,-123524871,0,0,0,3900,5563734987,1169168910,0,254012749,21120,1705298303,40055,40055,418096877,0,0.999953025088514,1.76774783847804,0.45443924129984,202.414543194531,3.95252516672997e-323
"4915","4314423",NA,5351,1.5464254714831e-321,84,516899,0,0,0,0,38971,0,0,0,0,0,24295518,1,0,1382287,0,13593196,0,0,2536184,0,1,0,0.996802103726836,63.702380952381,1.97626258336499e-323
"4916","4314456",NA,2959,8.30030285013294e-322,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,43.5147058823529,9.88131291682493e-324
"4917","4314464",NA,2248,3.90311860214585e-322,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,5.1324200913242,0
"4918","4314472",NA,3805,5.58294179800609e-322,478,252203,0,0,0,0,21248,0,0,0,0,0,6062033,0,0,218011,0,4266947,0,0,846161,0,1,0,0.993038696097902,7.9602510460251,0
"4919","4314498",NA,4540,1.05235982564186e-321,105,324381,0,0,0,0,23718,0,0,0,0,0,10204499,0,0,379256,0,8193182,0,0,1129013,0,1,0,0.995372995934221,43.2380952380952,9.88131291682493e-324
"4920","4314506",0.886711933920681,44856,8.33982810180024e-321,8996,4240595,65661269,0,38966895,0,3511853,-4019468,0,0,0,0,154008034,5101876,0,11672937,1800,50044439,0,0,14614076,0,1,0.76216070389989,0.647939765746611,4.98621609604269,0
"4921","4314555",NA,2260,1.51678153273263e-321,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,7.68707482993197,4.94065645841247e-324
"4922","4314605",NA,17504,2.56420070191607e-321,3538,819050,0,0,0,0,95257,0,0,0,0,0,45404415,0,0,3953414,0,35162,0,0,3731223,0,1,0,0.995821615053595,4.94742792538157,0
"4923","4314704",1,20812,3.77466153422712e-321,458,886156,65358511,25,828647,0,6751956,0,0,0,0,0,97664149,1402538,0,3000964,0,62419198,0,0,5133450,0,1,0.955027846335116,0.842871800148666,45.4410480349345,9.88131291682493e-324
"4924","4314753",NA,2171,6.32404026676796e-322,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,31.9264705882353,9.88131291682493e-324
"4925","4314779",NA,3296,7.46039125220282e-322,503,180430,0,0,0,0,39270,0,0,0,0,0,8768323,0,0,1352017,0,5091156,0,0,1260329,0,1,0,0.99112245338745,6.55268389662028,0
"4926","4314787",NA,1575,3.8043054729776e-322,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,15.75,4.94065645841247e-324
"4927","4314803",1,136284,2.82407923162857e-320,636,3140334,4962316,27,124249985,117980,5522057,-5929754,0,0,0,2167,221272748,53865184,0,15074814,290,3449406,0,0,18944997,0,1,0.695120181786085,0.422942863208753,214.283018867925,4.44659081257122e-323
"4928","4314902",0.303064831298225,381193670,1.2798640122187e-316,141570,1991579101,36391084459,4588479820,19092260809,1923059151,27776985405,-5208312130,0,48873,-2928405,5076846388,383177994298,169256176971,18049759936,7008443214,101128314,53400869304,36490393954,36490393954,25196895563,0,0.42253654906916,1.46741626686515,0.481633467627503,2692.61616161616,9.04140131889481e-322
"4929","4315008",NA,4360,1.08694442085074e-321,251,672594,0,0,0,0,36619,0,0,0,0,0,15480566,0,0,2079854,0,26093,0,0,1663347,0,1,0,0.995291338882224,17.3705179282869,4.94065645841247e-324
"4930","4315057",NA,2142,5.68175492717434e-322,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,20.2075471698113,4.94065645841247e-324
"4931","4315073",NA,1560,6.37344683135208e-322,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,13.6842105263158,4.94065645841247e-324
"4932","4315107",1,19876,1.32310779956286e-320,562,1522648,33406351,0,911010,21655,6159631,0,0,0,0,0,78546700,2838984,0,4826202,0,39977690,0,0,5701979,0,1,1.19670927243745,0.794089819024188,35.3665480427046,2.47032822920623e-323
"4933","4315131",1,1739,4.29837111881884e-322,105,264258,27376750,0,901950,0,1348693,0,0,0,0,0,34190882,355673,0,830662,0,23145365,0,0,1462695,0,1,0.845438739076041,0.865395988324643,16.5619047619048,4.94065645841247e-324
"4934","4315149",NA,3077,1.61065400544246e-321,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,61.54,3.45845952088873e-323
"4935","4315156",NA,5340,1.16105426772693e-321,256,378611,0,0,0,0,29693,0,0,0,0,0,5735971,0,0,844293,0,1059866,0,0,722732,0,1,0,0.98975310322508,20.859375,4.94065645841247e-324
"4936","4315172",NA,2025,6.4228533959362e-322,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,11.7732558139535,4.94065645841247e-324
"4937","4315206",NA,3747,7.2133584292822e-322,216,170307,0,0,0,0,20981,0,0,0,0,0,8451120,0,0,1613110,0,20006,0,0,702646,0,1,0,0.995059303248368,17.3472222222222,4.94065645841247e-324
"4938","4315305",0.902658916651217,70500,1.40660489371003e-320,9420,3178899,25186128,0,59795524,424048,6572941,-4097290,0,0,0,0,144836468,3164048,0,12369908,0,53215153,0,0,14409736,0,1,2.11287550829568,0.554669857799101,7.48407643312102,0
"4939","4315313",NA,1552,3.75489890839347e-322,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,5.76951672862454,0
"4940","4315321",NA,2507,4.94065645841247e-322,543,202768,0,0,0,0,38281,0,0,0,0,0,7129484,0,0,769887,0,3842849,0,0,798000,0,1,0,0.989375613727304,4.61694290976059,0
"4941","4315354",NA,3910,1.12152901605963e-321,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,17.5336322869955,4.94065645841247e-324
"4942","4315404",NA,9738,9.04140131889481e-322,304,706676,0,0,0,0,48834,0,0,0,0,0,17836442,0,0,1451850,0,11090853,0,0,1992334,0,1,0,0.994554105451814,32.0328947368421,4.94065645841247e-324
"4943","4315453",NA,1796,4.74303020007597e-322,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,16.6296296296296,4.94065645841247e-324
"4944","4315503",0.874873095881913,44817,1.11461209701785e-320,2907,4301813,65481651,2,43027322,708059,41190926,-1861126,0,0,0,0,198557159,29433099,0,16152380,0,40081631,0,0,16014129,0,1,0.612104771151845,0.453134616514461,15.4169246646027,4.94065645841247e-324
"4945","4315552",NA,2835,4.54540394173947e-322,236,1734329,0,0,0,0,147690,0,0,0,0,0,43652413,0,0,5552328,0,21372527,0,0,4987315,0,1,0,0.993278919794778,12.0127118644068,0
"4946","4315602",0.349167601044318,2686600,4.55271611329792e-319,37562,22679434,19657139,0,587585070,3980707,192574433,-63861366,0,0,0,1950,2277051951,726794643,0,141328904,25490,185663650,6339852,6339852,161670884,0,0.936071949252204,9.44510032716358,0.439799293361009,71.5244129705553,9.88131291682493e-324
"4947","4315701",0.953268266142278,103962,1.75492117402811e-320,6153,4217177,177272429,0,81839361,584194,41343071,-2266078,0,0,0,0,437490275,14407926,0,20181897,20,224235780,0,0,30585750,0,1,1.26492191292759,0.608352118740127,16.8961482203803,4.94065645841247e-324
"4948","4315750",NA,4473,1.69958582169389e-321,239,686560,0,0,0,0,36560,0,0,0,0,0,10991791,0,0,2454603,0,6750,0,0,1052184,0,1,0,0.993391795340858,18.7154811715481,4.94065645841247e-324
"4949","4315800",1,20836,5.17780796841626e-321,416,1079156,34634,0,71913901,280647,46028,-2187144,0,0,0,0,92241926,272927,0,3796089,20,4266877,0,0,7040070,0,1,123.199081827106,0.517817822951058,50.0865384615385,1.48219693752374e-323
"4950","4315909",NA,6654,1.66006057002659e-321,83,1165328,0,0,0,0,78425,0,0,0,0,0,21835792,0,0,5699560,0,3037441,0,0,2759769,0,1,0,0.992868160579477,80.1686746987952,1.97626258336499e-323
"4951","4315958",NA,2291,6.02760087926321e-322,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,7.76610169491525,0
"4952","4316006",1,42506,1.67685880198519e-320,592,1193136,27173,0,90744788,199859,110124,-2761220,0,0,0,0,134293171,185989,0,7490131,140,5090884,0,0,10914645,0,1,187.35082618776,0.529482396101836,71.8006756756757,2.96439387504748e-323
"4953","4316105",1,19554,4.49599737715534e-321,838,1429182,199675780,0,1859222,172050,10043038,0,0,0,0,0,247614254,7650379,0,8365960,0,188474992,0,0,12844708,0,1,0.943905124597485,0.860159521519125,23.3341288782816,4.94065645841247e-324
"4954","4316204",NA,4991,1.08200376439233e-321,252,284661,0,0,0,0,21262,0,0,0,0,0,7736256,0,0,374580,0,1537253,0,0,927145,0,1,0,0.994533374056791,19.8055555555556,4.94065645841247e-324
"4955","4316303",1,13152,5.45448473008736e-321,698,1636109,49191037,0,251090,0,2810686,0,0,0,0,0,73840798,986029,0,3791972,0,41957435,0,0,4013601,0,1,0.85294878007959,0.900235332273147,18.8424068767908,9.88131291682493e-324
"4956","4316402",0.784112973634623,146520,2.8616282207125e-320,17376,5693475,289873418,0,71651901,539313,25811492,-2751231,0,0,0,0,498899753,36971235,0,23770668,820,277021470,0,0,36425672,0,1,0.955663585544777,0.642897108523665,8.43232044198895,0
"4957","4316428",NA,2480,3.2114266979681e-322,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,31.7948717948718,4.94065645841247e-324
"4958","4316436",1,2575,6.52166652510445e-322,222,367868,146990516,0,1473003,0,10402665,0,0,0,0,0,169929429,683373,0,1820375,0,155490453,0,0,8264122,0,1,1.05782643146854,0.870422999641852,11.5990990990991,4.94065645841247e-324
"4959","4316451",0.839509071878926,30609,7.38134074886822e-321,1524,1983283,140507188,0,17595505,92772,5623922,-2954274,0,0,0,0,182424988,738021,0,7742007,0,139818978,0,0,14824402,0,1,0.99510195876954,0.811896714868738,20.0846456692913,4.94065645841247e-324
"4960","4316477",NA,2877,1.87744945419674e-321,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,30.6063829787234,1.97626258336499e-323
"4961","4316501",1,13758,4.05133829589822e-321,198,1857950,36712903,0,8472401,141537,4397405,0,0,0,0,0,88921793,4302378,0,8245647,0,23410465,0,0,5698624,0,1,0.637663139850314,0.710326560809367,69.4848484848485,1.97626258336499e-323
"4962","4316600",0.878832371946524,49197,1.66302496390164e-320,1512,3101804,438675683,370194,103853702,741264,32585896,-5065862,0,0,0,0,634953614,22915883,0,19172241,250,418965763,0,0,41036862,0,1,0.955069494927988,0.665265349948987,32.5376984126984,9.88131291682493e-324
"4963","4316709",1,16244,4.67386100965819e-321,1952,769923,285655176,40,1239159,0,45754894,0,0,0,0,0,409472934,16007401,0,9062289,0,355609771,0,0,21367816,0,1,1.24489174668412,0.761626028438311,8.32172131147541,0
"4964","4316733",NA,1674,2.96439387504748e-322,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8.37,0
"4965","4316758",NA,6887,1.74899238627801e-321,86,359762,0,0,0,0,10671,0,0,0,0,0,4693853,0,0,408968,0,2492878,0,0,564909,0,1,0,0.995473805389373,80.0813953488372,1.97626258336499e-323
"4966","4316808",0.493029352308301,1865220,5.32741104597699e-319,10276,63591972,217627018,9007073,690452792,3617452,83605735,-31064190,0,0,0,0,12954092449,943386906,0,203157277,4710,10519387347,0,0,191009537,0,1,48.3367710667248,0.787949671342154,181.512261580381,4.94065645841247e-323
"4967","4316907",0.829607441978538,10325930,2.31451968713374e-318,67640,65376630,2699398109,69,2209010258,14413361,418168285,-135516670,0,0,0,4116,7108892989,1214759778,0,396989057,28720,2935616961,0,0,540008681,0,1,1.08750797120752,0.486729671828956,152.660112359551,3.45845952088873e-323
"4968","4316956",NA,6340,2.35669313066275e-321,140,628388,0,0,0,0,35287,0,0,0,0,0,11996422,0,0,1861361,0,15974,0,0,1156118,0,1,0,0.994151535895359,45.2857142857143,1.48219693752374e-323
"4969","4316972",NA,2596,7.16395186469807e-322,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2.71832460732984,0
"4970","4317004",NA,7024,8.30030285013294e-322,1419,706798,0,0,0,0,54654,0,0,0,0,0,27131172,0,0,2465027,0,131140,0,0,1929176,0,1,0,0.995987311596008,4.94996476391825,0
"4971","4317103",0.903742225403537,506526,9.52459752052755e-320,41676,13455433,311296881,52050,89893119,752144,71063166,-8593714,0,0,0,0,1319138624,157712775,0,67042213,2250,741930489,0,0,74494650,0,1,2.38335342974413,0.669263263607358,12.1539015260582,0
"4972","4317202",0.416831393913429,615704,1.55729491569161e-319,3912,10219847,246830498,0,420773962,1508313,92033486,-14842898,0,0,0,0,1208858788,343088028,0,73178145,520,340485430,0,0,92231283,0,1,1.3794301464319,0.419357679203129,157.38854805726,3.95252516672997e-323
"4973","4317251",NA,1505,3.6066792146411e-322,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,20.3378378378378,4.94065645841247e-324
"4974","4317301",0.601728727901177,123932,2.83791306971212e-320,20828,6923781,213141358,0,49633651,234422,39622370,-5763419,0,0,0,0,406871179,57465825,0,28921378,0,154526698,0,0,31231926,0,1,0.724996309726055,0.575659271079722,5.95025926637219,0
"4975","4317400",0.660900178343963,244690,5.27909142581372e-320,12070,9084805,510000914,60300,120921487,1272917,75256496,-7764849,0,0,0,0,1121370036,119707299,0,23742129,620,666224941,0,0,70828931,0,1,1.30632107259322,0.63116082832973,20.2725766362883,4.94065645841247e-324
"4976","4317509",0.712978769236673,538419,1.38787980573265e-319,4753,23002619,819132042,79,411180316,563269,126688703,-16880947,0,0,0,0,1684145504,210426392,0,64369635,820,881512714,0,0,115556649,0,1,1.07615459877225,0.525216298005567,113.279823269514,2.96439387504748e-323
"4977","4317558",NA,2091,4.29837111881884e-322,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,16.5952380952381,4.94065645841247e-324
"4978","4317608",0.869120176584506,214735,4.35518866809059e-320,5250,5972985,69201280,42,148928685,583233,25151499,-7222623,0,0,0,0,435556749,69738432,0,30317873,1090,54514607,0,0,31153276,0,1,0.787768766704893,0.480447636979137,40.9019047619048,9.88131291682493e-324
"4979","4317707",NA,10300,3.13731685109192e-321,1711,784621,0,0,0,0,141190,0,0,0,0,0,22833767,0,0,3098638,0,5062321,0,0,3060667,0,1,0,0.98778475774103,6.01987142022209,0
"4980","4317756",NA,2089,4.44659081257122e-322,203,333530,0,0,0,0,13341,0,0,0,0,0,4978421,0,0,1233941,0,2539315,0,0,614532,0,1,0,0.994669078855006,10.2906403940887,0
"4981","4317806",0.967998206425933,41706,9.96036342015953e-321,1404,2045040,316901050,0,50046379,359464,31445288,-2341977,0,0,0,0,438959442,24312804,0,13673794,80,321820865,0,0,29382174,0,1,1.01552476711579,0.667915086283821,29.7051282051282,4.94065645841247e-324
"4982","4317905",0.976791951008294,45960,1.11312990008033e-320,1101,2137932,97207209,7,80089461,538195,14938981,-1302661,0,0,0,0,241476888,8421568,0,25114803,300,97516507,0,0,13153532,0,1,1.00318184220267,0.548946458231554,41.7438692098093,9.88131291682493e-324
"4983","4317954",NA,2349,4.10074486048235e-322,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,18.6428571428571,4.94065645841247e-324
"4984","4318002",0.754004886325719,358056,7.01375590836234e-320,21702,10269965,452229747,237837,125907190,421425,53073037,-7211814,0,0,0,0,1007041328,184026249,0,49634651,800,471621799,0,0,63420753,0,1,1.04288097394885,0.573776791796101,16.4987558750346,4.94065645841247e-324
"4985","4318051",NA,2754,8.94258818972656e-322,79,235563,0,0,0,0,12705,0,0,0,0,0,5647975,0,0,604295,0,952121,0,0,668135,0,1,0,0.995521214936411,34.8607594936709,9.88131291682493e-324
"4986","4318101",0.985035892898891,52854,1.28951133564565e-320,7521,2603632,274658397,0,20055618,0,18717946,-655574,0,0,0,0,373715189,4250792,0,8643340,620,273406713,0,0,26546275,0,1,0.995442760848852,0.811167794080751,7.02752293577982,0
